loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,Good vs Bad Loan
Fully Paid,11/14/2021,1103944,Debt Consolidation,B5, 36 months,Verified,105000,0.2391,177.79,0.1269,5300,35,6432,Good Loan
Fully Paid,6/13/2021,661569,Debt Consolidation,B4, 36 months,Verified,71500,0.0831,628.52,0.1099,19200,35,22627,Good Loan
Fully Paid,9/14/2021,1050287,Debt Consolidation,B1, 36 months,Verified,58000,0.1907,172.61,0.0999,5350,30,6214,Good Loan
Fully Paid,11/13/2021,1278170,Debt Consolidation,B1, 36 months,Verified,57700,0.2034,435.04,0.0991,13500,34,15302,Good Loan
Fully Paid,11/12/2021,668195,Debt Consolidation,B1, 36 months,Verified,81000,0.0081,773.07,0.0988,24000,30,27607,Good Loan
Fully Paid,2/14/2021,824049,Debt Consolidation,B4, 36 months,Verified,948000,0.024,64.53,0.0999,2000,38,2323,Good Loan
Fully Paid,2/13/2021,1272278,Debt Consolidation,B4, 36 months,Verified,70000,0.1786,340.84,0.1242,10200,31,11376,Good Loan
Fully Paid,5/11/2021,652286,Debt Consolidation,B1, 36 months,Verified,70000,0.1445,644.21,0.0988,20000,24,21589,Good Loan
Fully Paid,7/11/2021,544740,Debt Consolidation,B3, 36 months,Verified,69996,0.2333,238.57,0.1183,7200,37,8250,Good Loan
Fully Paid,10/12/2021,1004206,Debt Consolidation,B4, 36 months,Verified,61000,0.2077,263.78,0.1149,8000,22,8903,Good Loan
Fully Paid,10/13/2021,740260,Debt Consolidation,B1, 36 months,Verified,75000,0.0792,486.69,0.1038,15000,15,17522,Good Loan
Fully Paid,2/13/2021,1252052,Debt Consolidation,B1, 36 months,Verified,210000,0.1786,644.5,0.0991,20000,25,21834,Good Loan
Fully Paid,2/14/2021,807659,Debt Consolidation,B3, 36 months,Verified,70000,0.1661,802.23,0.0962,25000,63,28881,Good Loan
Fully Paid,6/10/2021,517497,Debt Consolidation,B4, 36 months,Verified,78408,0.1826,499.5,0.1218,15000,32,15991,Good Loan
Fully Paid,6/14/2021,1028097,Debt Consolidation,B5, 36 months,Verified,80000,0.081,531.36,0.1199,16000,22,19046,Good Loan
Fully Paid,2/13/2021,625942,Debt Consolidation,B5, 36 months,Verified,80000,0.085,691.14,0.1136,21000,40,24817,Good Loan
Fully Paid,4/11/2021,849585,Debt Consolidation,B5, 36 months,Verified,80600,0.105,314.8,0.1111,9600,39,9690,Good Loan
Fully Paid,8/14/2021,988944,Debt Consolidation,B5, 36 months,Verified,82000,0.2441,265.68,0.1199,8000,32,9564,Good Loan
Fully Paid,3/12/2021,387263,Debt Consolidation,B1, 36 months,Verified,75000,0.2325,261.71,0.1095,8000,25,9437,Good Loan
Fully Paid,1/12/2022,828706,Debt Consolidation,B2, 36 months,Verified,99000,0.1114,255.33,0.0925,8000,47,9020,Good Loan
Fully Paid,10/14/2021,1064799,Debt Consolidation,B4, 36 months,Verified,46000,0.0973,197.83,0.1149,6000,18,7122,Good Loan
Fully Paid,8/12/2021,543756,Debt Consolidation,B2, 36 months,Verified,100000,0.1102,659.37,0.1148,20000,15,23629,Good Loan
Fully Paid,10/13/2021,727473,Debt Consolidation,B2, 36 months,Verified,70000,0.0369,448.54,0.1075,13750,18,16148,Good Loan
Fully Paid,9/11/2021,353616,Debt Consolidation,B5, 36 months,Verified,41000,0.1238,195.61,0.1071,7500,14,7042,Good Loan
Fully Paid,6/12/2021,1068154,Debt Consolidation,B1, 36 months,Verified,67600,0.1298,1064.67,0.0999,33000,47,34142,Good Loan
Fully Paid,1/12/2022,1022875,Debt Consolidation,B3, 36 months,Verified,51168,0.2385,507.38,0.1099,15500,19,17439,Good Loan
Fully Paid,8/14/2021,1047315,Debt Consolidation,B5, 36 months,Verified,104740,0.142,637.63,0.1199,19200,28,22948,Good Loan
Fully Paid,6/12/2021,453634,Debt Consolidation,B4, 36 months,Verified,45000,0.1944,563.79,0.1189,17000,27,20183,Good Loan
Fully Paid,12/9/2021,391270,Debt Consolidation,B4, 36 months,Verified,60000,0.1242,497.46,0.1189,15000,19,15728,Good Loan
Fully Paid,2/13/2021,845379,Debt Consolidation,B4, 36 months,Verified,115731,0.0025,313.93,0.1074,9625,39,11058,Good Loan
Fully Paid,1/13/2022,932581,Debt Consolidation,B4, 36 months,Verified,68500,0.0399,391.39,0.1074,12000,18,14039,Good Loan
Fully Paid,9/12/2021,969781,Debt Consolidation,B5, 36 months,Verified,105000,0.0938,256.55,0.1199,7725,46,8636,Good Loan
Fully Paid,9/12/2021,989829,Debt Consolidation,B2, 36 months,Verified,140000,0.1194,1139.08,0.1059,35000,27,38209,Good Loan
Fully Paid,10/12/2021,529304,Debt Consolidation,B3, 36 months,Verified,50004,0.1903,530.15,0.1183,16000,21,19087,Good Loan
Fully Paid,1/12/2022,713877,Debt Consolidation,B1, 36 months,Verified,31000,0.0774,324.46,0.1038,10000,8,11584,Good Loan
Fully Paid,8/11/2021,652432,Debt Consolidation,B4, 36 months,Verified,75000,0.1448,818.38,0.1099,25000,37,27696,Good Loan
Fully Paid,9/11/2021,613867,Debt Consolidation,B2, 36 months,Verified,66000,0.1702,421.01,0.1025,13000,46,14305,Good Loan
Fully Paid,6/11/2021,903955,Debt Consolidation,B4, 36 months,Verified,120000,0.1319,913.25,0.1074,28000,37,28252,Good Loan
Fully Paid,1/10/2022,452317,Debt Consolidation,B2, 36 months,Verified,39996,0.0072,105.17,0.1126,3200,4,3627,Good Loan
Fully Paid,8/13/2021,839412,Debt Consolidation,B2, 36 months,Verified,62000,0.2532,250.08,0.1,7750,37,8946,Good Loan
Fully Paid,5/10/2021,376323,Debt Consolidation,C3, 36 months,Verified,87000,0.0766,668.21,0.1241,20000,36,22708,Good Loan
Fully Paid,5/13/2021,636082,Debt Consolidation,C4, 36 months,Verified,102000,0.1756,491.1,0.1385,14400,38,16754,Good Loan
Fully Paid,9/12/2021,618244,Debt Consolidation,C1, 36 months,Verified,37000,0.1216,738.46,0.1273,22000,10,26372,Good Loan
Fully Paid,8/11/2021,533859,Debt Consolidation,C1, 36 months,Verified,65000,0.1152,538.14,0.1287,16000,15,18800,Good Loan
Fully Paid,3/13/2021,671577,Debt Consolidation,C1, 36 months,Verified,119000,0.0704,556.33,0.1273,25000,20,19970,Good Loan
Fully Paid,7/12/2021,459742,Debt Consolidation,C1, 36 months,Verified,700000,0.0964,836.66,0.1253,25000,35,30120,Good Loan
Fully Paid,4/14/2021,1274844,Debt Consolidation,C1, 36 months,Verified,200000,0.0404,407.17,0.1349,12000,17,14460,Good Loan
Fully Paid,2/13/2021,1032566,Debt Consolidation,C1, 36 months,Verified,77927,0.2221,505.34,0.1299,15000,34,17229,Good Loan
Fully Paid,3/14/2021,1039921,Debt Consolidation,C1, 36 months,Verified,135000,0.1956,808.54,0.1299,24000,63,28931,Good Loan
Fully Paid,11/14/2021,1099848,Debt Consolidation,C1, 36 months,Verified,84000,0.2213,814.34,0.1349,24000,28,29316,Good Loan
Fully Paid,11/14/2021,1097944,Debt Consolidation,C1, 36 months,Verified,72000,0.115,508.96,0.1349,15000,20,18322,Good Loan
Fully Paid,5/14/2021,1197165,Debt Consolidation,C1, 36 months,Verified,122000,0.239,542.89,0.1349,16000,42,19420,Good Loan
Fully Paid,9/14/2021,1055019,Debt Consolidation,C1, 36 months,Verified,180000,0.223,404.27,0.1299,12000,35,14554,Good Loan
Fully Paid,10/14/2021,1082355,Debt Consolidation,C2, 36 months,Verified,115000,0.0662,644.68,0.1349,19000,22,23208,Good Loan
Fully Paid,12/14/2021,1219583,Debt Consolidation,C2, 36 months,Verified,151000,0.1459,1200.82,0.1427,35000,39,43229,Good Loan
Fully Paid,11/11/2021,741327,Debt Consolidation,C2, 36 months,Verified,90000,0.2116,671.28,0.1361,19750,32,22249,Good Loan
Fully Paid,5/13/2021,926402,Debt Consolidation,C2, 36 months,Verified,106800,0.2456,539.57,0.1306,16000,21,18990,Good Loan
Fully Paid,10/12/2021,519842,Debt Consolidation,C2, 36 months,Verified,72893,0.2031,676.02,0.1322,20000,30,24338,Good Loan
Fully Paid,9/14/2021,1049362,Debt Consolidation,C2, 36 months,Verified,120000,0.2047,712.54,0.1349,21000,40,25651,Good Loan
Fully Paid,4/12/2021,637460,Debt Consolidation,C3, 36 months,Verified,30000,0.1268,108.56,0.1348,3200,17,3803,Good Loan
Fully Paid,10/13/2021,735210,Debt Consolidation,C3, 36 months,Verified,59000,0.2258,546.69,0.1398,16000,30,19709,Good Loan
Fully Paid,2/13/2021,761255,Debt Consolidation,C4, 36 months,Verified,103000,0.1548,583.92,0.1435,17000,30,20722,Good Loan
Fully Paid,10/13/2021,771562,Debt Consolidation,C4, 36 months,Verified,87600,0.1236,677.26,0.1335,20000,18,24360,Good Loan
Fully Paid,2/12/2021,388486,Debt Consolidation,C4, 36 months,Verified,100000,0.218,162.83,0.1347,4800,24,5862,Good Loan
Fully Paid,8/11/2021,466685,Debt Consolidation,C4, 36 months,Verified,77248,0.1748,736.65,0.1385,21600,34,24718,Good Loan
Fully Paid,9/13/2021,717873,Debt Consolidation,C5, 36 months,Verified,95111,0.1429,621.52,0.1472,18000,24,22376,Good Loan
Fully Paid,5/13/2021,635827,Debt Consolidation,C5, 36 months,Verified,198000,0.1292,831.39,0.1422,24250,31,29931,Good Loan
Fully Paid,3/13/2021,613511,Debt Consolidation,C5, 36 months,Verified,216000,0.1204,685.69,0.1422,20000,42,24686,Good Loan
Fully Paid,10/12/2021,530991,Debt Consolidation,C5, 36 months,Verified,158000,0.1642,686.12,0.1426,20000,33,24700,Good Loan
Fully Paid,3/12/2021,504768,Debt Consolidation,C1, 36 months,Verified,66125,0.0326,133.87,0.1253,4000,8,4751,Good Loan
Fully Paid,2/14/2021,828571,Debt Consolidation,C2, 36 months,Verified,68000,0.1043,234.55,0.1261,7000,12,8444,Good Loan
Fully Paid,5/13/2021,1013678,Debt Consolidation,C2, 36 months,Verified,134000,0.187,1017.92,0.1349,30000,23,35356,Good Loan
Fully Paid,2/13/2021,814400,Debt Consolidation,C2, 36 months,Verified,154000,0.1542,308.26,0.1261,9200,46,10857,Good Loan
Fully Paid,12/14/2021,1204985,Debt Consolidation,C2, 36 months,Verified,68808,0.1174,686.18,0.1427,20000,27,24702,Good Loan
Fully Paid,8/12/2021,500904,Debt Consolidation,C3, 36 months,Verified,52660,0.0652,506.56,0.1316,15000,19,18236,Good Loan
Fully Paid,12/11/2021,538051,Debt Consolidation,C4, 36 months,Verified,77004,0.1583,546.2,0.1392,16000,14,19265,Good Loan
Fully Paid,1/11/2022,687005,Debt Consolidation,C1, 36 months,Verified,35004,0.2081,540.88,0.1323,16000,23,17871,Good Loan
Fully Paid,6/13/2021,651547,Debt Consolidation,C1, 36 months,Verified,90000,0.1555,839.16,0.1273,25000,23,30212,Good Loan
Fully Paid,2/13/2021,597066,Debt Consolidation,C1, 36 months,Verified,45000,0.2109,605.4,0.1287,18000,19,21796,Good Loan
Fully Paid,11/12/2021,536314,Debt Consolidation,C1, 36 months,Verified,101004,0.1722,571.77,0.1287,17000,34,20584,Good Loan
Fully Paid,8/13/2021,725275,Debt Consolidation,C2, 36 months,Verified,65000,0.2154,237.92,0.1361,7000,12,8471,Good Loan
Fully Paid,8/13/2021,718884,Debt Consolidation,C2, 36 months,Verified,65000,0.0816,339.89,0.1361,10000,29,12233,Good Loan
Fully Paid,8/14/2021,1015092,Debt Consolidation,C2, 36 months,Verified,117516,0.1848,712.54,0.1349,21000,50,25651,Good Loan
Fully Paid,10/14/2021,1068395,Debt Consolidation,C2, 36 months,Verified,53500,0.1759,169.66,0.1349,5000,25,6107,Good Loan
Fully Paid,8/12/2021,406779,Debt Consolidation,C3, 36 months,Verified,115000,0.0952,675.41,0.1316,20000,24,24948,Good Loan
Fully Paid,5/12/2021,662885,Debt Consolidation,C3, 36 months,Verified,46300,0.1902,390.15,0.1348,11500,14,13611,Good Loan
Fully Paid,4/12/2021,407585,Debt Consolidation,C5, 36 months,Verified,52000,0.1858,195.94,0.1379,5750,25,7054,Good Loan
Fully Paid,9/12/2021,659680,Debt Consolidation,C5, 36 months,Verified,39500,0.161,342.85,0.1422,10000,12,12167,Good Loan
Fully Paid,7/13/2021,676915,Debt Consolidation,C5, 36 months,Verified,92004,0.1136,596.48,0.1472,24250,32,21475,Good Loan
Fully Paid,1/12/2022,1201274,Debt Consolidation,C1, 36 months,Verified,125000,0.2148,814.34,0.1349,24000,34,27195,Good Loan
Fully Paid,4/14/2021,1259074,Debt Consolidation,C2, 36 months,Verified,31200,0.0554,514.64,0.1427,15000,7,18263,Good Loan
Fully Paid,10/13/2021,744914,Debt Consolidation,C2, 36 months,Verified,75600,0.129,849.72,0.1361,25000,16,30591,Good Loan
Fully Paid,8/10/2021,384545,Debt Consolidation,C2, 36 months,Verified,60000,0.2206,470.66,0.1284,14000,11,16054,Good Loan
Fully Paid,3/13/2021,773215,Debt Consolidation,C3, 36 months,Verified,122000,0.0927,161.69,0.1298,4800,11,5745,Good Loan
Fully Paid,1/14/2022,1252889,Debt Consolidation,C1, 36 months,Verified,52000,0.2095,678.61,0.1349,20000,31,24430,Good Loan
Fully Paid,9/14/2021,1024669,Debt Consolidation,C1, 36 months,Verified,89900,0.2129,673.79,0.1299,20000,28,24256,Good Loan
Fully Paid,6/12/2021,718668,Debt Consolidation,C2, 36 months,Verified,73000,0.1425,489.44,0.1361,14400,22,16914,Good Loan
Fully Paid,2/14/2021,824236,Debt Consolidation,C2, 36 months,Verified,500000,0.0516,837.67,0.1261,25000,28,30158,Good Loan
Fully Paid,2/13/2021,953468,Debt Consolidation,C2, 36 months,Verified,84000,0.1833,712.54,0.1349,21000,54,24432,Good Loan
Fully Paid,7/14/2021,962938,Debt Consolidation,C2, 36 months,Verified,100111,0.2219,678.61,0.1349,20000,23,24430,Good Loan
Fully Paid,7/11/2021,643551,Debt Consolidation,C4, 36 months,Verified,64700,0.2281,596.82,0.1385,17500,12,19893,Good Loan
Fully Paid,1/9/2022,487190,Debt Consolidation,C5, 36 months,Verified,108202,0.0539,327.13,0.1379,9600,45,10126,Good Loan
Fully Paid,1/12/2022,657395,Debt Consolidation,C1, 36 months,Verified,110004,0.1371,839.16,0.1273,25000,29,30082,Good Loan
Fully Paid,4/10/2021,617107,Debt Consolidation,C5, 36 months,Verified,69000,0.1757,617.12,0.1422,18000,22,18215,Good Loan
Fully Paid,4/12/2021,699957,Debt Consolidation,C2, 36 months,Verified,75000,0.2437,543.82,0.1361,16000,18,18145,Good Loan
Fully Paid,1/14/2022,1260019,Debt Consolidation,C2, 36 months,Verified,75000,0.1813,514.64,0.1427,15000,13,18527,Good Loan
Fully Paid,11/10/2021,431135,Debt Consolidation,C4, 36 months,Verified,52000,0.0965,237.46,0.1347,7000,27,8079,Good Loan
Fully Paid,7/11/2021,620168,Debt Consolidation,C1, 36 months,Verified,87000,0.1062,839.16,0.1273,25000,21,28310,Good Loan
Fully Paid,6/13/2021,649718,Debt Consolidation,C1, 36 months,Verified,70000,0.031,503.5,0.1273,15000,12,18127,Good Loan
Fully Paid,10/14/2021,1254412,Debt Consolidation,C1, 36 months,Verified,85000,0.1604,678.61,0.1349,20000,23,24385,Good Loan
Fully Paid,5/11/2021,376352,Debt Consolidation,C1, 36 months,Verified,75000,0.1147,551.28,0.1178,17000,22,19611,Good Loan
Fully Paid,11/13/2021,988809,Debt Consolidation,C2, 36 months,Verified,37200,0.1571,223.95,0.1349,6600,8,7954,Good Loan
Fully Paid,4/14/2021,883422,Debt Consolidation,C2, 36 months,Verified,90000,0.2219,809.35,0.1306,24000,37,29137,Good Loan
Fully Paid,9/13/2021,880616,Debt Consolidation,C2, 36 months,Verified,85000,0.1117,607.02,0.1306,18000,33,21628,Good Loan
Fully Paid,2/14/2021,815474,Debt Consolidation,C5, 36 months,Verified,31000,0.2141,142.98,0.1372,4200,19,5148,Good Loan
Fully Paid,7/13/2021,681480,Debt Consolidation,C3, 36 months,Verified,96300,0.1776,466.4,0.1398,18000,30,16792,Good Loan
Fully Paid,12/10/2021,634014,Debt Consolidation,C1, 36 months,Verified,120000,0.174,335.67,0.1273,10000,20,10691,Good Loan
Fully Paid,1/14/2022,1264334,Debt Consolidation,C1, 36 months,Verified,125000,0.236,237.52,0.1349,7000,39,8550,Good Loan
Fully Paid,12/14/2021,1084464,Debt Consolidation,C1, 36 months,Verified,75000,0.1051,269.52,0.1299,8000,23,9711,Good Loan
Fully Paid,1/13/2022,798103,Debt Consolidation,C1, 36 months,Verified,97000,0.2158,333.25,0.1223,10000,33,11998,Good Loan
Fully Paid,6/13/2021,725639,Debt Consolidation,C5, 36 months,Verified,150000,0.1785,517.93,0.1472,15000,13,18609,Good Loan
Fully Paid,10/12/2021,1222443,Debt Consolidation,C2, 36 months,Verified,60500,0.1193,171.55,0.1427,5000,17,5533,Good Loan
Fully Paid,2/14/2021,823063,Debt Consolidation,C3, 36 months,Verified,90000,0.1333,404.22,0.1298,12000,32,14553,Good Loan
Fully Paid,8/12/2021,498189,Debt Consolidation,C4, 36 months,Verified,87000,0.2265,339.23,0.1347,10000,26,12212,Good Loan
Fully Paid,11/12/2021,984553,Debt Consolidation,C1, 36 months,Verified,26400,0.0668,201.3,0.1299,5975,17,6823,Good Loan
Fully Paid,10/13/2021,738280,Debt Consolidation,C3, 36 months,Verified,108041,0.0984,191.35,0.1398,5600,30,6889,Good Loan
Fully Paid,12/11/2021,186229,Debt Consolidation,C4, 36 months,Verified,82000,0.1112,251.7,0.1272,7500,22,9061,Good Loan
Fully Paid,7/14/2021,1024460,Debt Consolidation,C2, 36 months,Verified,53000,0.2495,419.89,0.1349,12375,14,15102,Good Loan
Fully Paid,10/13/2021,734614,Debt Consolidation,C3, 36 months,Verified,89849,0.1822,205.01,0.1398,6000,21,7381,Good Loan
Fully Paid,11/13/2021,753382,Debt Consolidation,C2, 36 months,Verified,72000,0.2262,271.91,0.1361,8000,24,9789,Good Loan
Fully Paid,2/13/2021,821792,Debt Consolidation,C1, 36 months,Verified,93500,0.2003,466.54,0.1223,14000,37,16443,Good Loan
Fully Paid,3/12/2021,1070435,Debt Consolidation,C2, 36 months,Verified,40000,0.0636,81.44,0.1349,2400,6,2529,Good Loan
Fully Paid,4/9/2021,399301,Debt Consolidation,C2, 36 months,Verified,53000,0.1159,228.61,0.1284,6800,26,6873,Good Loan
Fully Paid,4/14/2021,1030671,Debt Consolidation,C4, 36 months,Verified,92000,0.1583,691.26,0.1479,20000,25,24447,Good Loan
Fully Paid,9/12/2021,670937,Debt Consolidation,C1, 36 months,Verified,59400,0.1562,620.94,0.1273,18500,34,22006,Good Loan
Fully Paid,7/14/2021,964184,Debt Consolidation,C1, 36 months,Verified,113300,0.2253,606.41,0.1299,18000,28,21831,Good Loan
Fully Paid,4/14/2021,872392,Debt Consolidation,C2, 36 months,Verified,112774,0.2452,215.83,0.1306,6400,63,7770,Good Loan
Fully Paid,5/10/2021,585905,Debt Consolidation,C3, 36 months,Verified,98004,0.0018,407.63,0.1357,12000,20,12398,Good Loan
Fully Paid,10/12/2021,528829,Debt Consolidation,C3, 36 months,Verified,56004,0.2003,679.37,0.1357,20000,17,24457,Good Loan
Fully Paid,7/11/2021,860982,Debt Consolidation,C3, 36 months,Verified,62000,0.1947,339.02,0.1343,10000,30,10328,Good Loan
Fully Paid,11/11/2021,394068,Debt Consolidation,C3, 36 months,Verified,51036,0.2144,506.56,0.1316,15000,26,18239,Good Loan
Fully Paid,4/13/2021,869467,Debt Consolidation,C3, 36 months,Verified,41600,0.1861,237.32,0.1343,7000,36,8347,Good Loan
Fully Paid,2/14/2021,814378,Debt Consolidation,C3, 36 months,Verified,176600,0.1096,117.9,0.1298,3500,62,4245,Good Loan
Fully Paid,8/12/2021,847876,Debt Consolidation,C3, 36 months,Verified,150000,0.2178,847.54,0.1343,25000,37,28842,Good Loan
Fully Paid,1/12/2022,976217,Debt Consolidation,C4, 36 months,Verified,215000,0.0829,1209.7,0.1479,35000,30,40081,Good Loan
Fully Paid,8/13/2021,705522,Debt Consolidation,C4, 36 months,Verified,204000,0.2397,523.81,0.1435,15250,26,18852,Good Loan
Fully Paid,9/13/2021,712279,Debt Consolidation,C4, 36 months,Verified,108000,0.1671,247.31,0.1435,7200,26,8904,Good Loan
Fully Paid,5/12/2021,453301,Debt Consolidation,C5, 36 months,Verified,60000,0.205,306.68,0.1379,9000,22,11045,Good Loan
Fully Paid,4/11/2021,500230,Debt Consolidation,C5, 36 months,Verified,250000,0.054,681.51,0.1379,20000,28,23436,Good Loan
Fully Paid,8/13/2021,1049291,Debt Consolidation,C5, 36 months,Verified,162000,0.1968,562.2,0.1596,16000,21,19407,Good Loan
Fully Paid,5/12/2021,795666,Debt Consolidation,C5, 36 months,Verified,79000,0.1416,680.84,0.1372,20000,34,22839,Good Loan
Fully Paid,7/13/2021,1010230,Debt Consolidation,C1, 36 months,Verified,150000,0.087,673.79,0.1299,20000,6,23629,Good Loan
Fully Paid,12/12/2021,656548,Debt Consolidation,C1, 36 months,Verified,76596,0.0802,805.59,0.1273,24000,16,28725,Good Loan
Fully Paid,11/12/2021,741625,Debt Consolidation,C2, 36 months,Verified,19200,0.0363,161.45,0.1361,4750,7,5693,Good Loan
Fully Paid,3/11/2021,399067,Debt Consolidation,C2, 36 months,Verified,68000,0.1809,705.98,0.1284,21000,29,24854,Good Loan
Fully Paid,3/11/2021,536855,Debt Consolidation,C4, 36 months,Verified,62000,0.1405,204.83,0.1392,6000,8,6914,Good Loan
Fully Paid,1/11/2022,1051115,Debt Consolidation,C5, 36 months,Verified,70000,0.1855,208.67,0.1523,6000,9,6294,Good Loan
Fully Paid,5/13/2021,650461,Debt Consolidation,C5, 36 months,Verified,134000,0.1754,274.28,0.1422,8000,47,9874,Good Loan
Fully Paid,1/12/2022,828456,Debt Consolidation,C1, 36 months,Verified,105000,0.1779,833.11,0.1223,25000,32,29259,Good Loan
Fully Paid,4/11/2021,528553,Debt Consolidation,C2, 36 months,Verified,120000,0.0491,324.49,0.1322,9600,11,11113,Good Loan
Fully Paid,4/12/2021,776686,Debt Consolidation,C2, 36 months,Verified,90000,0.2464,552.86,0.1261,16500,42,18695,Good Loan
Fully Paid,10/13/2021,1235866,Debt Consolidation,C2, 36 months,Verified,60000,0.178,1029.27,0.1427,30000,26,35847,Good Loan
Fully Paid,5/11/2021,486945,Debt Consolidation,C4, 36 months,Verified,63000,0.1748,101.77,0.1347,3000,26,3551,Good Loan
Fully Paid,10/13/2021,954412,Debt Consolidation,C5, 36 months,Verified,115000,0.1286,765.12,0.1523,22000,31,27130,Good Loan
Fully Paid,5/13/2021,641134,Debt Consolidation,C2, 36 months,Verified,65000,0.1508,273.34,0.1311,8100,32,9841,Good Loan
